True Class, Assigned Class, Correct, Predicted Score, C0, C1, C2, C3, C4, C5, C6, C7, C8, C9
5, 3, 0, 0.658492385688, 0.0542496234732, 0.00111801856929, 0.0713768330847, 0.658492385688, 0.000748273084822, 0.206486220752, 0.00117184612868, 0.0013473779538, 0.00406200921934, 0.000947412046585, 
4, 4, 1, 0.725955738689, 0.000223717618152, 0.000458608374904, 0.00554759468443, 0.00218703797592, 0.725955738689, 0.00128652531644, 0.00118781174025, 0.0130905309774, 0.000845512896118, 0.249216921728, 
2, 2, 1, 0.995733416475, 1.97059393351e-06, 0.00252413124822, 0.995733416475, 0.00110390328829, 6.91942462818e-07, 2.78735101404e-05, 1.02131999785e-05, 7.49545674257e-06, 0.000588209804533, 2.09448042869e-06, 
3, 3, 1, 0.976832540069, 0.00138793800907, 0.000267668649164, 0.000555409014426, 0.976832540069, 0.000836088568125, 0.013005774138, 0.000319214112573, 0.000277894382077, 0.00320597965665, 0.00331149340119, 
4, 4, 1, 0.585924875776, 0.000192213538247, 1.24992038965e-05, 0.000674685151999, 0.000568782990293, 0.585924875776, 0.000155869269475, 0.000111721268162, 0.00725817009001, 0.00032103748233, 0.40478014523, 
4, 4, 1, 0.985396678744, 0.00093721696279, 2.03008536777e-05, 0.00788380611003, 0.000551089552327, 0.985396678744, 0.00133271859882, 0.000540116900928, 0.000788786165802, 0.000432652633358, 0.00211663347808, 
6, 6, 1, 0.994021211562, 9.19730113509e-06, 1.42898545497e-05, 0.00304939560376, 4.15031878421e-05, 0.00145816830116, 0.000836053332658, 0.994021211562, 8.45975031055e-05, 0.000191784104227, 0.000293799249467, 
0, 0, 1, 0.998834264257, 0.998834264257, 3.15404735671e-07, 0.000387724957538, 5.69410425135e-05, 1.50675110669e-05, 9.00696247304e-05, 9.79308256655e-06, 1.23161882137e-06, 0.000564810880152, 3.97816213341e-05, 
0, 0, 1, 0.999791243865, 0.999791243865, 1.89578306435e-07, 8.04924377961e-05, 5.42780637853e-06, 7.1211823232e-07, 3.45399964368e-05, 1.05545648255e-05, 5.1422619438e-08, 7.50000651366e-05, 1.7881457537e-06, 
2, 2, 1, 0.998672607242, 1.52195889704e-06, 0.000399556664778, 0.998672607242, 0.000735550417724, 1.88331734477e-07, 1.43922657075e-05, 4.44978810538e-05, 1.4877671039e-07, 0.000131479776442, 5.66852229455e-08, 
0, 0, 1, 0.999940327518, 0.999940327518, 1.76675770586e-08, 1.6619820017e-05, 8.45774132221e-07, 2.18345978494e-08, 3.41593332794e-05, 5.74967126543e-07, 4.69120598669e-08, 4.48683076982e-06, 2.89934196537e-06, 
1, 1, 1, 0.994669433179, 9.11499830208e-06, 0.994669433179, 0.000306479975752, 0.00139809491657, 6.2533817582e-05, 0.000551469032852, 4.06649531023e-05, 0.000320108501499, 0.00233423330646, 0.000307867318414, 
2, 2, 1, 0.997447617578, 6.03262241544e-06, 2.71607457707e-06, 0.997447617578, 9.29848663604e-05, 1.63386087241e-05, 5.67829117495e-06, 0.00232744841007, 7.97904438922e-06, 8.84260301118e-05, 4.7784742526e-06, 
3, 3, 1, 0.859226333284, 0.000151343806354, 0.00074421566777, 0.000402123105979, 0.859226333284, 1.09722751932e-05, 0.0201996264385, 1.9331539514e-05, 0.000298163557039, 0.116568620213, 0.00237927011267, 
4, 9, 0, 0.810599678927, 1.22490955041e-05, 3.89278506375e-06, 1.21757284441e-05, 0.000304989152044, 0.185757477257, 0.000729575937709, 1.18697077739e-05, 0.002409634765, 0.000158456644535, 0.810599678927, 
5, 3, 0, 0.825130912593, 0.000439050056951, 2.72998894325e-05, 1.37397791123e-05, 0.825130912593, 2.13467320599e-06, 0.171069019588, 2.04793600589e-06, 0.000118710723298, 0.00194427166061, 0.00125281309977, 
6, 6, 1, 0.994481273391, 3.67448245219e-06, 3.05712337246e-06, 4.76031751944e-05, 1.0569103069e-05, 0.00525753413583, 6.69503127231e-06, 0.994481273391, 1.78532793386e-05, 0.000148545301063, 2.31949777702e-05, 
7, 7, 1, 0.96689592172, 0.000113071149392, 0.00209487093033, 0.0012039302131, 0.0165265133181, 0.00200195163845, 0.00413697835, 0.000126421931427, 0.96689592172, 0.00116523660707, 0.00573510414191, 
8, 8, 1, 0.987337901596, 2.31317394326e-05, 4.60793637377e-07, 0.00276034097246, 0.00970501112994, 1.54633493873e-05, 3.43276403213e-05, 1.88621300336e-05, 9.31295711544e-07, 0.987337901596, 0.000103569353322, 
9, 9, 1, 0.999999715283, 1.80360576847e-08, 1.35197865741e-08, 1.66614470031e-08, 4.24858408005e-08, 6.7422838545e-08, 1.98430290157e-08, 1.25277709435e-08, 6.96035334716e-08, 2.46163873401e-08, 0.999999715283, 
0, 0, 1, 0.999860236541, 0.999860236541, 1.47724667444e-08, 0.000122285010622, 3.27905710726e-07, 1.4360816383e-08, 5.52654246947e-07, 1.30579656868e-05, 3.01667129786e-08, 2.78189591237e-07, 3.20243346087e-06, 
1, 1, 1, 0.957545937103, 2.05816907299e-05, 0.957545937103, 0.00140415579877, 0.0068468748976, 0.000302667447571, 0.00498013975076, 0.00024509928028, 0.00024275665125, 0.027785450143, 0.000626337236622, 
2, 2, 1, 0.997600360438, 2.17091955109e-06, 3.34975085071e-06, 0.997600360438, 7.94341654149e-05, 0.000130773385537, 1.05491555287e-05, 0.00102913408022, 0.000122067883902, 0.000894580314234, 0.00012757990652, 
3, 3, 1, 0.85166792294, 2.06621539923e-05, 0.000462416662232, 0.000344984432259, 0.85166792294, 2.51502989812e-05, 0.00479196519834, 2.94339856742e-05, 0.000122963251434, 0.138317247508, 0.00421725356859, 
4, 4, 1, 0.975832493133, 3.89892363735e-05, 2.67963459278e-05, 0.000797288944753, 0.00120806544472, 0.975832493133, 0.000865759303069, 8.65690099576e-05, 0.000194070171321, 0.00114133554753, 0.0198086328631, 
5, 5, 1, 0.954425222244, 9.85309747061e-05, 2.32384791349e-05, 3.93405211083e-05, 0.00839867328045, 1.42373649493e-05, 0.954425222244, 1.37736914226e-05, 2.88635322586e-06, 0.0368488332838, 0.000135263807461, 
6, 6, 1, 0.994107548909, 3.02512563039e-06, 2.81607015688e-06, 0.0011081480645, 5.00637051179e-05, 0.00425402984127, 1.82732279869e-05, 0.994107548909, 0.000102288501639, 0.000200126828711, 0.00015367972613, 
7, 7, 1, 0.918435093782, 0.000979874273406, 0.00113650875191, 0.00166921027514, 0.034469467379, 0.00530741502871, 0.00530477501664, 0.00103520145197, 0.918435093782, 0.00295708108727, 0.028705372954, 
8, 8, 1, 0.985721911198, 3.25270042771e-05, 7.20710115514e-05, 0.000241082257959, 0.0132451908582, 6.11269695689e-06, 0.000199518051077, 0.000228365264375, 1.09669260755e-05, 0.985721911198, 0.000242254731296, 
9, 9, 1, 0.986776916082, 7.5982064898e-06, 0.000152672784664, 3.08500774916e-05, 0.00161960262344, 0.0030880225075, 0.00663588984771, 6.60983337305e-06, 0.000967113765096, 0.000714724272222, 0.986776916082, 
0, 0, 1, 0.99989481416, 0.99989481416, 4.67823790685e-08, 8.51254793055e-05, 1.45888647601e-06, 2.05087372637e-08, 6.45076960953e-06, 5.12139671605e-06, 4.45503074728e-08, 2.26217739745e-06, 4.65528947934e-06, 
1, 1, 1, 0.987993549416, 1.21159806071e-05, 0.987993549416, 0.00104021550734, 0.00745579135487, 0.000100966940726, 0.000832618802958, 8.88181632752e-05, 0.000172972610465, 0.00192437650256, 0.00037857472099, 
2, 2, 1, 0.999988109743, 7.35792261414e-11, 5.94111707789e-11, 0.999988109743, 2.81495556881e-06, 4.32219931724e-06, 2.08154748278e-08, 2.5459818192e-06, 1.39778877043e-06, 5.43214380402e-07, 2.45168854531e-07, 
3, 8, 0, 0.991401023826, 4.87499156417e-05, 3.16731419482e-06, 8.01029306171e-06, 0.000420030814519, 5.79015888525e-06, 0.00246955356237, 3.63866050051e-06, 9.89403624807e-06, 0.991401023826, 0.00563014141829, 
4, 4, 1, 0.998767494792, 1.81515091779e-06, 7.14312220482e-07, 0.000269678486485, 2.77651448962e-05, 0.998767494792, 1.29579045594e-05, 2.19650196646e-05, 2.06680369049e-05, 3.21695181759e-05, 0.000844771634212, 
5, 5, 1, 0.424440736212, 0.000181576764383, 0.000118231749149, 0.000404321693667, 0.21916643471, 0.000103913315002, 0.424440736212, 8.8444367818e-05, 9.16993119738e-05, 0.353505762469, 0.0018988794061, 
6, 6, 1, 0.996334288682, 1.33702864149e-06, 1.20495763985e-06, 0.000479515696815, 5.88320805905e-06, 0.00311838516714, 2.58949921163e-06, 0.996334288682, 3.21926695197e-06, 3.933100041e-05, 1.42454927654e-05, 
7, 7, 1, 0.99234356678, 1.42958216321e-05, 8.31279792353e-05, 0.000302683544204, 0.00433253748853, 0.000474983013753, 0.000914842370381, 1.11271038519e-05, 0.99234356678, 0.000176161867933, 0.00134667403044, 
8, 8, 1, 0.975716663959, 0.000143456545076, 2.16298386261e-07, 0.00136988932367, 0.022002707111, 2.57738667832e-05, 6.71721897422e-05, 0.000195276269656, 1.26032835456e-06, 0.975716663959, 0.000477584108448, 
9, 9, 1, 0.835384616895, 0.000477899631273, 0.000994136240264, 0.000608920898483, 0.0170982289637, 0.00270361935177, 0.0322170144203, 0.000405836298719, 0.107299803832, 0.00280992346805, 0.835384616895, 
8, 8, 1, 0.992944197874, 1.00573696543e-05, 3.54326044609e-06, 0.0050517004941, 0.00157681324107, 0.000195009716611, 0.000141543580557, 4.31723178777e-06, 1.82359917307e-06, 0.992944197874, 7.09936328106e-05, 
6, 6, 1, 0.997944686944, 8.25824217284e-07, 1.04928997016e-06, 0.000356582557389, 0.000164938742593, 0.000221403250785, 0.000687021342665, 0.997944686944, 3.14821832403e-06, 0.000576417762022, 4.39260675715e-05, 
5, 5, 1, 0.89101849743, 0.000695320260081, 4.14669835439e-05, 9.06351856652e-05, 0.100447653465, 4.24312316337e-06, 0.89101849743, 3.29318933674e-05, 1.54151540492e-05, 0.00761842406647, 3.54124384134e-05, 
0, 0, 1, 0.999815365563, 0.999815365563, 1.52930654004e-08, 0.0001316437772, 2.85917333241e-06, 2.30199737362e-07, 1.19483715271e-06, 4.19558015908e-05, 6.34714528581e-07, 1.1019949485e-06, 4.99864521865e-06, 
6, 6, 1, 0.999926423769, 4.81935433617e-08, 3.84084924698e-08, 1.23211985745e-07, 7.90783611065e-08, 2.6402961575e-07, 6.98710998959e-08, 0.999926423769, 1.19288442542e-07, 7.13128440663e-05, 1.52130504469e-06, 
8, 8, 1, 0.995965909062, 1.16956194391e-05, 4.97647160473e-07, 0.00140289212584, 0.000321158021525, 6.47064987754e-05, 5.81414646836e-05, 6.51149940486e-06, 1.77265815518e-05, 0.995965909062, 0.00215076147947, 
9, 9, 1, 0.990083226521, 1.18258002847e-05, 1.57520976352e-05, 5.48280001184e-05, 3.67977937148e-05, 0.0095418086397, 1.03983859906e-05, 7.88921784632e-06, 4.73465653117e-05, 0.000190126978606, 0.990083226521, 
4, 4, 1, 0.972306330711, 3.78895453884e-05, 9.98120947339e-05, 0.00563583544675, 0.00101816794937, 0.972306330711, 0.000195136276748, 0.000267473267188, 0.000455240241031, 0.00345803408815, 0.0165260803795, 
1, 1, 1, 0.987863980347, 4.330866554e-05, 0.987863980347, 0.000603495001703, 0.00177943407601, 0.000469955052366, 0.00233298129759, 0.000255944975312, 0.0005539802231, 0.00545425409123, 0.000642666270253, 
9, 9, 1, 0.992368983968, 2.53057839952e-06, 4.84520471708e-05, 6.24832915177e-05, 0.00217385336753, 0.00181140708276, 0.000295901774036, 4.13379225617e-06, 0.00116333539894, 0.00206891869984, 0.992368983968, 
5, 3, 0, 0.683193632054, 0.000325106524111, 9.97639034467e-05, 0.000121175730577, 0.683193632054, 7.05114045532e-05, 0.269398314234, 4.79594151076e-05, 0.000188147495791, 0.0447903391132, 0.0017650501245, 
3, 8, 0, 0.900230684758, 0.000303799671205, 0.0016858722838, 0.00036679027805, 0.0308323833908, 0.000209457514068, 0.0533376866495, 0.000332760649805, 0.000212340138358, 0.900230684758, 0.0124882246669, 
0, 0, 1, 0.992491803811, 0.992491803811, 2.59348576628e-06, 0.00355332081509, 0.000446800519608, 0.000107230502029, 0.000415915910104, 0.00126226605234, 0.000142539119449, 0.000208464658522, 0.00136906512574, 
4, 4, 1, 0.756763326122, 2.25713802415e-05, 0.000663531917555, 0.00147583220901, 0.00293571414349, 0.756763326122, 0.00212074202511, 0.000540794805571, 0.00079539437342, 0.00233478267134, 0.232347310352, 
8, 8, 1, 0.931912865747, 1.74550370214e-05, 5.60997979006e-05, 0.00499033047273, 0.0557365523732, 0.000428645868816, 0.00028705303097, 5.5670024455e-05, 0.000221909501097, 0.931912865747, 0.00629341814701, 
9, 9, 1, 0.999999544972, 2.86846723697e-08, 2.07393455476e-08, 2.65253323219e-08, 5.54728027892e-08, 1.27123185391e-07, 2.9692000011e-08, 2.01892982482e-08, 9.47953976019e-08, 5.18056946001e-08, 0.999999544972, 
1, 1, 1, 0.984778161556, 2.06550833272e-05, 0.984778161556, 0.00130071573064, 0.0114209914358, 9.44832327227e-05, 0.000639186563471, 6.51501501665e-05, 0.000440510702657, 0.000756884276252, 0.000483261269175, 
4, 4, 1, 0.998355422628, 3.41252554119e-06, 2.33887251447e-06, 0.000252151252909, 9.59777419035e-05, 0.998355422628, 9.44848010899e-05, 4.99500702328e-05, 3.52231728074e-05, 3.71052534696e-05, 0.00107393368194, 
0, 0, 1, 0.997827696477, 0.997827696477, 6.20203152545e-07, 0.000732290642132, 0.000264069715987, 5.07160507502e-06, 0.000729254138396, 0.000169420703743, 1.47577455201e-05, 0.000105447706293, 0.000151371062391, 
5, 5, 1, 0.52237797008, 0.00240059961058, 0.000237455084844, 0.000372846130868, 0.389551983228, 0.000348310440434, 0.52237797008, 0.000415746053427, 0.000389355400766, 0.0542952343527, 0.0296104996182, 
5, 5, 1, 0.524295366913, 9.49400234837e-05, 3.56830385317e-05, 0.000235523546878, 0.468454846355, 6.25845636093e-06, 0.524295366913, 0.000124888241174, 9.47188606225e-06, 0.00672469867965, 1.83228594817e-05, 
2, 2, 1, 0.997274234337, 6.52032652515e-06, 3.44684687222e-06, 0.997274234337, 0.000176196685322, 0.000538217477357, 1.70262700603e-05, 0.00126978034586, 0.000363625588919, 0.000158113405559, 0.000192838716955, 
1, 1, 1, 0.994453406317, 2.80876969456e-06, 0.994453406317, 0.000410451681032, 0.00243934084908, 9.49623390479e-05, 0.000608967154822, 4.11180073975e-05, 0.000377227426444, 0.0012793336357, 0.000292383819687, 
5, 8, 0, 0.676268472501, 3.60211467131e-05, 0.000509484206966, 0.000950697097311, 0.217671758631, 2.22511351884e-05, 0.104146811499, 0.000109430918392, 1.4867396431e-05, 0.676268472501, 0.000270205468317, 
4, 4, 1, 0.951340020815, 3.95719708918e-05, 0.000109055251829, 0.00373087657282, 0.00239340301985, 0.951340020815, 0.000349725447718, 0.000295789605754, 0.000438920411245, 0.00215216943557, 0.0391504674693, 
0, 0, 1, 0.977565402734, 0.977565402734, 9.43156338446e-06, 0.0155701440921, 0.000957839141672, 0.00012375616943, 0.000257799102075, 0.00370967496006, 0.000440190005687, 0.000109834418543, 0.00125592781277, 
7, 7, 1, 0.950702232344, 0.000109989854123, 0.000457395368631, 0.00173310824455, 0.00760669569772, 0.0011102043719, 0.00262044663538, 0.000155230870858, 0.950702232344, 0.00165556484975, 0.033849131763, 
6, 6, 1, 0.993856880847, 1.9454272786e-06, 7.14733581156e-05, 0.000978443439849, 9.7369352052e-05, 0.00138918354485, 0.00207278959256, 0.993856880847, 5.51493023998e-06, 0.00147177840169, 5.46211063861e-05, 
0, 0, 1, 0.999918906225, 0.999918906225, 1.21383325268e-08, 6.32411819675e-05, 1.48225597693e-06, 1.6604146445e-07, 3.08973884642e-06, 1.03999337883e-05, 2.02143980607e-08, 1.3075656751e-06, 1.37470470317e-06, 
1, 1, 1, 0.997128290572, 6.83872560129e-07, 0.997128290572, 0.000117523327231, 0.00179859537947, 2.29171260271e-05, 6.2324817236e-05, 1.25083553298e-05, 4.39588890966e-05, 0.000697124903707, 0.000116072757761, 
7, 7, 1, 0.753082942724, 0.00217121699886, 0.00302038474577, 0.00366755572076, 0.0344508193423, 0.0147897388486, 0.0289936282468, 0.00257289092701, 0.753082942724, 0.00831845213271, 0.148932370313, 
0, 0, 1, 0.999819757325, 0.999819757325, 2.16254938095e-08, 0.000124222037495, 1.87077887502e-06, 8.23997165181e-08, 2.28744049422e-06, 4.79785158263e-05, 1.97070385072e-08, 2.41425023653e-06, 1.34591993503e-06, 
6, 6, 1, 0.99998373648, 6.19431262738e-08, 4.12172438497e-08, 1.68389350793e-07, 6.34396126469e-08, 2.89028497527e-07, 1.03652989251e-07, 0.99998373648, 9.7521816113e-07, 8.07115022725e-06, 6.4894808207e-06, 
8, 8, 1, 0.995081155935, 1.28653656409e-05, 1.35593517999e-06, 7.52008935128e-05, 0.00298736236511, 6.49278663929e-06, 7.77709267122e-05, 1.69760198811e-06, 3.33636439167e-06, 0.995081155935, 0.00175276182622, 
9, 9, 1, 0.965490335393, 0.000216472357651, 9.61972856713e-06, 0.000623047373147, 1.30486723696e-05, 0.0197897780944, 2.90647634514e-05, 0.000166439681425, 0.0136031717445, 5.90221919149e-05, 0.965490335393, 
5, 5, 1, 0.543641720779, 0.0016285083151, 0.000470674907661, 0.000466769572933, 0.262844439348, 0.000333980436792, 0.543641720779, 0.000452236439447, 0.000417335092496, 0.16986460086, 0.0198797342491, 
1, 1, 1, 0.959502044362, 0.000219390644811, 0.959502044362, 0.00318848126123, 0.0164969372264, 0.00067293867571, 0.00971424076076, 0.000535470695282, 0.00329670314012, 0.00387789799197, 0.00249589524213, 
7, 7, 1, 0.979551480848, 0.000509424556029, 8.20646500711e-05, 0.00325022510508, 0.00679145228904, 0.00100876797494, 0.00178235403632, 5.78934540222e-05, 0.979551480848, 0.000211323322413, 0.00675501376458, 
9, 9, 1, 0.85782655881, 0.000459254142933, 0.000572422065938, 0.000625462345559, 0.0017888506171, 0.0869594942324, 0.000866475360022, 0.000422759839812, 0.048571396126, 0.00190732646019, 0.85782655881, 
8, 8, 1, 0.996401770818, 3.18685381237e-05, 3.83889994524e-06, 3.19309552915e-05, 0.00311326431738, 1.97979276379e-06, 0.00022210453449, 9.96611633848e-05, 2.65381556756e-06, 0.996401770818, 9.09271646465e-05, 
6, 6, 1, 0.836548263347, 0.00171350821293, 0.00552581116031, 0.0236472345601, 0.0607878196689, 0.0297684507619, 0.00478489684537, 0.836548263347, 0.00497767109243, 0.0203072521683, 0.0119390921828, 
0, 0, 1, 0.999732019095, 0.999732019095, 2.0217306858e-08, 3.36343543974e-05, 1.86375408748e-05, 3.87856232983e-07, 0.000188329490327, 1.31289893972e-05, 3.57292227285e-07, 4.06209186299e-06, 9.42307238447e-06, 
8, 8, 1, 0.939243531834, 2.43946861405e-05, 5.70670333029e-05, 0.00257889931688, 0.00266952830737, 0.00235524375603, 0.000561142694804, 6.43594449695e-05, 0.000369184617249, 0.939243531834, 0.052076648309, 
1, 1, 1, 0.940038046374, 0.000288242553914, 0.940038046374, 0.0028367014972, 0.0111146560149, 0.00306469466932, 0.019603956618, 0.00204413567963, 0.0018880078283, 0.0166954266951, 0.00242613206941, 
7, 7, 1, 0.846325143161, 8.93637873888e-05, 0.013780786885, 0.00707743966695, 0.112311755291, 0.000766757694229, 0.00412840299312, 0.000108118883435, 0.846325143161, 0.00168691219593, 0.0137253194421, 
7, 7, 1, 0.955441919381, 0.000333267123244, 0.000569403569537, 0.00126263956108, 0.0206693628047, 0.00313728082352, 0.00388834751834, 0.000386873137459, 0.955441919381, 0.0017272764463, 0.0125836296348, 
1, 1, 1, 0.978118712774, 1.8062305208e-05, 0.978118712774, 0.0013463279258, 0.0163875392215, 0.000303016968312, 0.000952039192764, 0.000117383486797, 0.000376977971257, 0.00162513237184, 0.000754807782873, 
3, 3, 1, 0.95056905761, 6.31587116644e-05, 0.000942924896398, 0.000238661064207, 0.95056905761, 2.32063556003e-05, 0.0187487941676, 2.63553511429e-05, 0.000519813899107, 0.0276260695391, 0.00124195840552, 
2, 2, 1, 0.998814959862, 1.117475776e-07, 2.77346812e-07, 0.998814959862, 0.000580244014733, 0.000120443388218, 8.71476219257e-07, 0.000341794071112, 6.56500350794e-05, 6.73136210147e-05, 8.33443767976e-06, 
3, 3, 1, 0.951557917027, 0.00364682497816, 0.000454178689835, 0.0310920799314, 0.951557917027, 7.78655406482e-05, 0.00693382622256, 0.000416816250348, 0.000660305770946, 0.00425619874486, 0.000903986844283, 
1, 1, 1, 0.995371110722, 2.5082322829e-06, 0.995371110722, 0.000515082441669, 0.00186024764146, 2.703211927e-05, 0.00048153426276, 5.58640954671e-05, 8.66528792636e-05, 0.00150160067145, 9.83669340242e-05, 
4, 4, 1, 0.994284460307, 5.7980146925e-06, 4.21091501816e-06, 0.00171062405822, 0.000125496020598, 0.994284460307, 2.73795702134e-05, 3.64773696605e-05, 0.000195192546671, 0.00034529145658, 0.00326506974166, 
2, 2, 1, 0.999756288031, 2.07124618662e-08, 4.7717915274e-08, 0.999756288031, 3.59197347806e-05, 8.65177098013e-06, 5.33650708049e-07, 0.000194914937355, 2.43632404167e-06, 7.76990526362e-07, 4.10130348372e-07, 
0, 0, 1, 0.982307855149, 0.982307855149, 1.81766964344e-05, 0.003050677962, 0.00201533481121, 1.39985315649e-05, 0.0123020076237, 3.33317902326e-05, 4.56555879666e-05, 0.000159203027898, 5.37588195229e-05, 
0, 0, 1, 0.999900730726, 0.999900730726, 4.8025771908e-08, 8.75312865794e-05, 4.83025497028e-06, 1.15308941496e-08, 2.03236247186e-06, 1.09419180888e-06, 3.03276777311e-08, 3.32793295143e-06, 3.63360529473e-07, 
7, 7, 1, 0.990176026782, 1.35619920442e-05, 1.07788912535e-05, 0.000711976887627, 0.00733444511464, 1.71169758319e-05, 1.93712883463e-05, 1.28642955106e-06, 0.990176026782, 1.72293194186e-05, 0.00169820631886, 
8, 8, 1, 0.998288343207, 4.39575029838e-06, 1.78524012042e-07, 0.000557815302528, 0.000588473616138, 7.90943871254e-06, 2.18451141131e-05, 5.59180183905e-06, 3.86811324684e-06, 0.998288343207, 0.000521579132203, 
4, 4, 1, 0.905818345174, 8.95044186813e-05, 0.000902553659885, 0.000302470828158, 0.00195376630992, 0.905818345174, 0.00278162739062, 0.000402771457979, 0.00185187463571, 0.00132821933025, 0.0845688667951, 
6, 6, 1, 0.930368470467, 0.000220484826492, 0.00151807699199, 0.00804422814644, 0.00167175355915, 0.0344205678536, 0.0134599842409, 0.930368470467, 0.000574734892856, 0.00644655084474, 0.00327514817708, 
4, 4, 1, 0.861495166388, 0.000583592005896, 0.00792994914882, 0.00755753186426, 0.024336813344, 0.861495166388, 0.0203329614792, 0.00153733936482, 0.00294825637753, 0.0179097543722, 0.0553686356549, 
9, 9, 1, 0.970014555971, 3.24300755381e-06, 0.000197862887261, 0.000889015110677, 0.000209973569662, 0.0231634552163, 7.95979622088e-05, 5.06609195228e-05, 0.00441093626435, 0.000980699091287, 0.970014555971, 
3, 3, 1, 0.395224941034, 0.00715379194944, 0.0291313581692, 0.0154678680068, 0.395224941034, 0.00781802183293, 0.230890045884, 0.00864671110297, 0.0132868955635, 0.258722746829, 0.0336576196274, 
8, 8, 1, 0.859173964219, 6.36134338016e-05, 0.000120967628056, 0.00941884496668, 0.0802457985923, 0.00127148238292, 0.000286506856715, 7.53156141488e-05, 0.00157528415672, 0.859173964219, 0.0477682221497, 
4, 4, 1, 0.996278817844, 4.442364562e-06, 4.4548516535e-06, 0.0016579832536, 0.000257588665335, 0.996278817844, 9.45458137409e-06, 4.83747824241e-05, 0.000196558871999, 0.000124176649594, 0.00141814813532, 
7, 7, 1, 0.573203255756, 0.00259092889488, 0.137064299888, 0.0266299858576, 0.0975617545212, 0.0137168744031, 0.0608019578599, 0.00339987208015, 0.573203255756, 0.0210449912955, 0.063986079443, 
2, 2, 1, 0.880984168293, 0.000290965038828, 0.000555337708866, 0.880984168293, 0.0141547744252, 0.00103371467178, 0.00167490275303, 0.0677976800632, 0.00478662087084, 0.0274661848944, 0.00125565128044, 
5, 5, 1, 0.942696793701, 0.00138668921479, 5.62993069936e-06, 4.33279217846e-05, 0.0444074057089, 1.36201844601e-06, 0.942696793701, 2.89846572811e-06, 4.11403303977e-06, 0.0114186622555, 3.31167501423e-05, 
6, 6, 1, 0.973665091818, 7.40097805909e-05, 0.000335576481437, 0.003017493113, 0.00826170950381, 0.0030962586891, 0.00654725690078, 0.973665091818, 0.000203074958799, 0.00320756977557, 0.00159195897914, 
3, 3, 1, 0.876013700305, 0.00357252448774, 0.00157299013671, 0.0282487672431, 0.876013700305, 0.000493653333543, 0.0150895610531, 0.000598603374606, 0.00177157311024, 0.068977391414, 0.00366123554242, 
6, 6, 1, 0.989507174492, 1.12950846944e-05, 0.000127145385697, 0.00071423721426, 0.00122453607318, 0.00124761253133, 0.00267755592328, 0.989507174492, 1.70028775944e-05, 0.00427027470412, 0.000203165714316, 
9, 9, 1, 0.97355484205, 2.29310158384e-05, 0.000447326809146, 0.000198941540764, 0.00251351729911, 0.00879209830441, 0.0122443798067, 5.34979064172e-05, 0.000921246083695, 0.00125121918352, 0.97355484205, 
6, 6, 1, 0.985413116092, 8.92737317527e-06, 0.000342129696601, 0.000485263894406, 0.000479554721424, 0.00185324108744, 0.00522016248111, 0.985413116092, 1.15200131603e-05, 0.00602642743634, 0.00015965720447, 
3, 3, 1, 0.773025018458, 0.00144210068915, 0.00120403949873, 0.00206003488205, 0.773025018458, 0.000422963872676, 0.0465705535647, 0.000606287678897, 0.000802479531656, 0.166772629287, 0.00709389253739, 
2, 0, 0, 0.579346041336, 0.579346041336, 0.00242575473145, 0.137422410437, 0.0366947096954, 0.00561541655091, 0.170161019774, 0.0232542962086, 0.0101396528112, 0.0147757711604, 0.0201649272953, 
2, 2, 1, 0.993706539547, 2.55561217295e-06, 1.16937161187e-06, 0.993706539547, 0.00127950681317, 0.000138478511491, 6.39809140355e-06, 0.00472119182205, 4.02732068495e-06, 0.000136426362785, 3.70654770039e-06, 
4, 4, 1, 0.488081833823, 0.00024216913603, 0.00264614248942, 0.00446754375621, 0.0131458973677, 0.488081833823, 0.0181596507299, 0.00125317173883, 0.00171122869873, 0.00614134355313, 0.464151018707, 
6, 6, 1, 0.983253120677, 2.51309301994e-05, 2.58249371381e-05, 0.003715382057, 0.000189171939726, 0.0119781788095, 0.000109762124835, 0.983253120677, 3.81154259276e-05, 0.00048348781171, 0.00018182528693, 
9, 9, 1, 0.991457201646, 1.57786047289e-05, 2.04311187981e-05, 5.88017476856e-05, 0.00110814402495, 0.00505511015326, 0.000806226048465, 9.37465545603e-06, 0.0011481342252, 0.000320797775662, 0.991457201646, 
0, 0, 1, 0.996080186593, 0.996080186593, 3.22723055046e-06, 0.000828616658572, 0.000737399008491, 1.86703548704e-05, 0.00139392761822, 0.000102776581276, 0.000245085154901, 0.000163954520901, 0.000426156278779, 
2, 2, 1, 0.995776919641, 5.95230109647e-07, 2.40172449814e-05, 0.995776919641, 0.000519380405807, 3.61959113678e-06, 1.70413977857e-06, 0.00364243378737, 1.51655492187e-06, 2.93815986744e-05, 4.31806114814e-07, 
5, 3, 0, 0.618338401657, 0.000958403689478, 0.000110567184666, 0.00646034329199, 0.618338401657, 0.000126316256041, 0.0550609970424, 0.000142709818414, 8.4311546643e-05, 0.314386638181, 0.00433131133237, 
5, 3, 0, 0.591823574951, 0.00578624331179, 0.0036771384617, 0.00849883163893, 0.591823574951, 0.00405510077464, 0.208994793384, 0.00403065618365, 0.00411973957821, 0.159858093367, 0.00915582834871, 
